===== 1. Tables =====

TABLE_NAME                    |  NUM_ROWS|LAST_ANAL
SCRAPED_PROCESS_PARTIAL_SKID  |SYS_C0036662                  |UNIQUE   |              1|
AB_JOB_NUM

SCRAPED_PROCESS_PARTIAL_SKID  |SYS_C0036662                  |UNIQUE   |              2|
SHEET_SKID_NUM

SCRAPED_PRODUCTION_SHEET_ITEM |SYS_C0036663                  |UNIQUE   |              1|
PROD_ITEM_NUM

SCRAPED_SHEET_SKID            |SYS_C0036664                  |UNIQUE   |              1|
SHEET_SKID_NUM

SCRAPED_SHEET_SKID_DETAIL     |SYS_C0036665                  |UNIQUE   |              1|
PROD_ITEM_NUM

SCRAPED_SHEET_SKID_DETAIL     |SYS_C0036665                  |UNIQUE   |              2|
SHEET_SKID_NUM

SCRAP_HANDLING_DESC           |SCRAP_HANDLING_KEY            |UNIQUE   |              1|
SCRAP_HANDLING

SCRAP_LOCATION                |XPK_SCRAP_LOCATION            |UNIQUE   |              1|
SCRAP_LOCATION_CODE

SCRAP_PACKING_ITEM            |XPKSHEET_PACKING_ITEM         |UNIQUE   |              1|
SC_PACKING_ITEM

SCRAP_PACKING_ITEM            |XPKSHEET_PACKING_ITEM         |UNIQUE   |              2|
PACKING_LIST

SCRAP_SKID                    |XPKSHEET_SKID                 |UNIQUE   |              1|
SCRAP_SKID_NUM

SCRAP_SKID_DETAIL             |SYS_C0036668                  |UNIQUE   |              1|
SCRAP_SKID_NUM

SCRAP_SKID_DETAIL             |SYS_C0036668                  |UNIQUE   |              2|
RETURN_SCRAP_ITEM_NUM

SCRAP_SKID_STATUS_DESC        |SCRAP_SKID_STATUS_DESC        |UNIQUE   |              1|
SCRAP_SKID_STATUS_CODE

SCRAP_STATUS_DESC             |IDX1_SCRAP_STATUS_DESC        |NONUNIQUE|              1|
SCRAP_STATUS

SCRAP_TRACK                   |PK_SCRAP_TRACK                |UNIQUE   |              1|
SCRAP_SKID_NO

SCRAP_TRACK                   |PK_SCRAP_TRACK                |UNIQUE   |              2|
LOG_DATE

SCRAP_TYPE                    |PK_SCRAP_TYPE_ID              |UNIQUE   |              1|
SCRAP_TYPE_ID

SCRAP_TYPE_DESC               |SCRAP_TYPE_KEY                |UNIQUE   |              1|
SCRAP_TYPE

SECTOR                        |PFK_SECTOR                    |UNIQUE   |              1|
SECTOR_CODE

SECURITY_APPLICATION          |XPKSECURITY_APPLICATION       |UNIQUE   |              1|
APPLICATION_ID

SECURITY_GROUP                |XPKSECURITY_GROUP             |UNIQUE   |              1|
USER_GROUP_ID

SECURITY_GROUP_APPLICATION    |XPKSECURITY_GROUP_APPLICATION |UNIQUE   |              1|
APPLICATION_ID

SECURITY_GROUP_APPLICATION    |XPKSECURITY_GROUP_APPLICATION |UNIQUE   |              2|
USER_GROUP_ID

SECURITY_USER                 |XPKSECURITY_USER              |UNIQUE   |              1|
USER_ID

SECURITY_USER_APPLICATION     |XPKSECURITY_USER_APPLICATION  |UNIQUE   |              1|
USER_ID

SECURITY_USER_APPLICATION     |XPKSECURITY_USER_APPLICATION  |UNIQUE   |              2|
APPLICATION_ID

SECURITY_USER_GROUP           |XPKSECURITY_USER_GROUP        |UNIQUE   |              1|
USER_ID

SECURITY_USER_GROUP           |XPKSECURITY_USER_GROUP        |UNIQUE   |              2|
USER_GROUP_ID

SECURITY_USER_WEB_APP         |PK_WEB_APP                    |UNIQUE   |              1|
LOGIN_ID

SECURITY_USER_WEB_ROLE        |PK_WEB_ROLE                   |UNIQUE   |              1|
LOGIN_ID

SECURITY_USER_WEB_ROLE        |PK_WEB_ROLE                   |UNIQUE   |              2|
WEB_ROLE

SEQUENCE_KEY                  |SYS_C0036679                  |UNIQUE   |              1|
SEQUENCE_NAME

SHAPE_DIE                     |SYS_C0036680                  |UNIQUE   |              1|
SHEET_TYPE

SHAPE_DIE                     |SYS_C0036680                  |UNIQUE   |              2|
DIE_ID

SHEET_PACKING_ITEM            |XPK3SHEET_PACKING_ITEM        |UNIQUE   |              1|
SH_PACKING_ITEM

SHEET_PACKING_ITEM            |XPK3SHEET_PACKING_ITEM        |UNIQUE   |              2|
PACKING_LIST

SHEET_SKID                    |XPK3SHEET_SKID                |UNIQUE   |              1|
SHEET_SKID_NUM

SHEET_SKID_DETAIL             |XPKSHEET_SKID_DETAIL          |UNIQUE   |              1|
PROD_ITEM_NUM

SHEET_SKID_DETAIL             |XPKSHEET_SKID_DETAIL          |UNIQUE   |              2|
SHEET_SKID_NUM

SHEET_SKID_DIMENSION_CHECK    |INDEX_SHEET_SKID_NUM          |NONUNIQUE|              1|
SHEET_SKID_NUM

SHEET_SKID_DIMENSION_CHECK    |INDEX_SHEET_SKID_PC_NUM       |UNIQUE   |              1|
SHEET_SKID_NUM

SHEET_SKID_DIMENSION_CHECK    |INDEX_SHEET_SKID_PC_NUM       |UNIQUE   |              2|
PC_NUMBER

SHEET_SKID_DIMENSION_CHECK    |PK_SHEET_DIM_CHECK_NUMBER     |UNIQUE   |              1|
DIMENSION_CHECK_NUM

SHEET_SKID_PACKAGE            |XPK_SHEET_SKID_PACKAGE        |UNIQUE   |              1|
SHEET_SKID_NUM

SHEET_SKID_PACKAGE_HISTORY    |XPK_SHEET_SKID_PACKAGE_HISTORY|UNIQUE   |              1|
SHEET_SKID_NUM

SHEET_SKID_PACKAGE_HISTORY    |XPK_SHEET_SKID_PACKAGE_HISTORY|UNIQUE   |              2|
PACKAGE_NUM

SHEET_SKID_PACKAGE_HISTORY    |XPK_SHEET_SKID_PACKAGE_HISTORY|UNIQUE   |              3|
CHANGE_DATE_TIME

SHIFT                         |PK_SHIFT_NUM                  |UNIQUE   |              1|
SHIFT_NUM

SHIFT_COIL                    |PK_SHIFT_RUN                  |UNIQUE   |              1|
SHIFT_NUM

SHIFT_COIL                    |PK_SHIFT_RUN                  |UNIQUE   |              2|
COIL_RUN_NUM

SHIFT_COIL_JOB                |SYS_C0036688                  |UNIQUE   |              1|
SHIFT_NUM

SHIFT_COIL_JOB                |SYS_C0036688                  |UNIQUE   |              2|
AB_JOB_NUM

SHIFT_COIL_JOB                |SYS_C0036688                  |UNIQUE   |              3|
COIL_ABC_NUM

SHIFT_PROFILE                 |SYS_C0036689                  |UNIQUE   |              1|
ID

SHIFT_SCHEDULE                |SYS_C0036690                  |UNIQUE   |              1|
SHIFT_SCHEDULE_DATE

SHIFT_SCHEDULE                |SYS_C0036690                  |UNIQUE   |              2|
LINE_NUM

SHIFT_SCHEDULE                |SYS_C0036690                  |UNIQUE   |              3|
SCHEDULE_TYPE

SHIPMENT                      |XPKSHIPMENT                   |UNIQUE   |              1|
PACKING_LIST

SHIPMENT_TRACK                |SHIPMENT_TRACK_PK1            |UNIQUE   |              1|
LOG_DATE

SHIPMENT_TRACK                |SHIPMENT_TRACK_PK1            |UNIQUE   |              2|
PACKING_LIST_NO

SH_REPORT_DEFAULT_TEMPLATE    |XPKSH_REPORT_DEFAULT_TEMPLATE |UNIQUE   |              1|
SH_REPORT_TYPE_ID

SH_REPORT_TEMPLATES           |XPKSH_REPORT_TEMPLATES        |UNIQUE   |              1|
SH_REPORT_TEMPLATE_ID

SH_REPORT_TYPE                |XPKSH_REPORT_TYPE             |UNIQUE   |              1|
SH_REPORT_TYPE_ID

SKETCH                        |XPKSKETCH                     |UNIQUE   |              1|
SKETCH_ID

SKETCH_JPG                    |SYS_C0036697                  |UNIQUE   |              1|
SKETCH_ID

SKID_DATA_ERROR_LOG           |SYS_C0036764                  |UNIQUE   |              1|
SHEET_SKID_NUM

SKID_DATA_ERROR_LOG           |SYS_C0036764                  |UNIQUE   |              2|
LOG_DATE

SKID_ONHOLD_REASON_TRACK      |PFK_SKID_ONHOLD_REASON_TRACK  |UNIQUE   |              1|
SHEET_SKID_NUM

SKID_ONHOLD_REASON_TRACK      |PFK_SKID_ONHOLD_REASON_TRACK  |UNIQUE   |              2|
LOG_DATE

SKID_STATUS                   |IDX1_SKID_STATUS              |NONUNIQUE|              1|
SKID_STATUS_CODE

SKID_TRACK                    |SKID_TRACK_PK1                |UNIQUE   |              1|
SHEET_SKID_NUM

SKID_TRACK                    |SKID_TRACK_PK1                |UNIQUE   |              2|
LOG_DATE

SMACTUALPARAMETER_S           |SYS_C0036699                  |UNIQUE   |              1|
NAMEDOBJECT_ID_SEQUENCEID_

SMAGENTJOB_S                  |SYS_C0036700                  |UNIQUE   |              1|
NAMEDOBJECT_ID_SEQUENCEID_

SMARCHIVE_S                   |SYS_C0036701                  |UNIQUE   |              1|
NAMEDOBJECT_ID_SEQUENCEID_

SMBREAKABLELINKS              |SMLHSINDEX                    |NONUNIQUE|              1|
LHSID

SMBREAKABLELINKS              |SMLHSINDEX                    |NONUNIQUE|              2|
LHSTYPE

SMBREAKABLELINKS              |SMRHSINDEX                    |NONUNIQUE|              1|
RHSID

SMBREAKABLELINKS              |SMRHSINDEX                    |NONUNIQUE|              2|
RHSTYPE

SMBREAKABLELINKS              |SYS_C0036702                  |UNIQUE   |              1|
LHSTYPE

SMBREAKABLELINKS              |SYS_C0036702                  |UNIQUE   |              2|
LHSID

SMBREAKABLELINKS              |SYS_C0036702                  |UNIQUE   |              3|
RHSTYPE

SMBREAKABLELINKS              |SYS_C0036702                  |UNIQUE   |              4|
RHSID

SMBREAKABLELINKS              |SYS_C0036702                  |UNIQUE   |              5|
ASSOCIATION_ID_

SMCONFIGURATION               |SYS_C0036703                  |UNIQUE   |              1|
ATTRIBUTE

SMCONSOLESOSETTING_S          |SYS_C0036704                  |UNIQUE   |              1|
NAMEDOBJECT_ID_SEQUENCEID_

SMDATABASE_S                  |SYS_C0036705                  |UNIQUE   |              1|
NAMEDOBJECT_ID_SEQUENCEID_

SMDBAUTH_S                    |SYS_C0036706                  |UNIQUE   |              1|
NAMEDOBJECT_ID_SEQUENCEID_

SMDEFAUTH_S                   |SYS_C0036707                  |UNIQUE   |              1|
NAMEDOBJECT_ID_SEQUENCEID_

SMDEPENDENTLINKS              |SMDEPENDEEINDEX               |NONUNIQUE|              1|
DEPENDEEID

SMDEPENDENTLINKS              |SMDEPENDEEINDEX               |NONUNIQUE|              2|
DEPENDEETYPE

SMDEPENDENTLINKS              |SMDEPENDENTINDEX              |NONUNIQUE|              1|
DEPENDENTID

SMDEPENDENTLINKS              |SMDEPENDENTINDEX              |NONUNIQUE|              2|
DEPENDENTTYPE

SMDEPENDENTLINKS              |SYS_C0036708                  |UNIQUE   |              1|
DEPENDEEID

SMDEPENDENTLINKS              |SYS_C0036708                  |UNIQUE   |              2|
DEPENDENTID

SMDEPENDENTLINKS              |SYS_C0036708                  |UNIQUE   |              3|
ASSOCIATION_ID_

SMDEPENDENTLINKS              |SYS_C0036708                  |UNIQUE   |              4|
DEPENDEETYPE

SMDEPENDENTLINKS              |SYS_C0036708                  |UNIQUE   |              5|
DEPENDENTTYPE

SMDISTRIBUTIONSET_S           |SYS_C0036709                  |UNIQUE   |              1|
NAMEDOBJECT_ID_SEQUENCEID_

SMFOLDER_S                    |SYS_C0036710                  |UNIQUE   |              1|
NAMEDOBJECT_ID_SEQUENCEID_

SMFORMALPARAMETER_S           |SYS_C0036711                  |UNIQUE   |              1|
NAMEDOBJECT_ID_SEQUENCEID_

SMGLOBALCONFIGURATION_S       |SYS_C0036712                  |UNIQUE   |              1|
NAMEDOBJECT_ID_SEQUENCEID_

SMHOSTAUTH_S                  |SYS_C0036713                  |UNIQUE   |              1|
NAMEDOBJECT_ID_SEQUENCEID_

SMHOST_S                      |SYS_C0036714                  |UNIQUE   |              1|
NAMEDOBJECT_ID_SEQUENCEID_

SMINSTALLATION_S              |SYS_C0036715                  |UNIQUE   |              1|
NAMEDOBJECT_ID_SEQUENCEID_

SMLOGMESSAGE_S                |SYS_C0036716                  |UNIQUE   |              1|
NAMEDOBJECT_ID_SEQUENCEID_

SMMONTHLYENTRY_S              |SYS_C0036717                  |UNIQUE   |              1|
NAMEDOBJECT_ID_SEQUENCEID_

SMMONTHWEEKENTRY_S            |SYS_C0036718                  |UNIQUE   |              1|
NAMEDOBJECT_ID_SEQUENCEID_

SMMOWNERLINKS                 |SMMOWNEEINDEX                 |NONUNIQUE|              1|
MOWNEEID

SMMOWNERLINKS                 |SMMOWNEEINDEX                 |NONUNIQUE|              2|
MOWNEETYPE

SMMOWNERLINKS                 |SMMOWNERINDEX                 |NONUNIQUE|              1|
MOWNERID

SMMOWNERLINKS                 |SMMOWNERINDEX                 |NONUNIQUE|              2|
MOWNERTYPE

SMMOWNERLINKS                 |SYS_C0036719                  |UNIQUE   |              1|
MOWNERID

SMMOWNERLINKS                 |SYS_C0036719                  |UNIQUE   |              2|
MOWNEEID

SMMOWNERLINKS                 |SYS_C0036719                  |UNIQUE   |              3|
ASSOCIATION_ID_

SMMOWNERLINKS                 |SYS_C0036719                  |UNIQUE   |              4|
MOWNERTYPE

SMMOWNERLINKS                 |SYS_C0036719                  |UNIQUE   |              5|
MOWNEETYPE

SMOMSTRING_S                  |SYS_C0036720                  |UNIQUE   |              1|
NAMEDOBJECT_ID_SEQUENCEID_

SMOWNERLINKS                  |SMOWNEEINDEX                  |NONUNIQUE|              1|
OWNEEID

SMOWNERLINKS                  |SMOWNEEINDEX                  |NONUNIQUE|              2|
OWNEETYPE

SMOWNERLINKS                  |SMOWNERINDEX                  |NONUNIQUE|              1|
OWNERID

SMOWNERLINKS                  |SMOWNERINDEX                  |NONUNIQUE|              2|
OWNERTYPE

SMOWNERLINKS                  |SYS_C0036721                  |UNIQUE   |              1|
OWNERID

SMOWNERLINKS                  |SYS_C0036721                  |UNIQUE   |              2|
OWNEEID

SMOWNERLINKS                  |SYS_C0036721                  |UNIQUE   |              3|
ASSOCIATION_ID_

SMOWNERLINKS                  |SYS_C0036721                  |UNIQUE   |              4|
OWNERTYPE

SMOWNERLINKS                  |SYS_C0036721                  |UNIQUE   |              5|
OWNEETYPE

SMPACKAGE_S                   |SYS_C0036722                  |UNIQUE   |              1|
NAMEDOBJECT_ID_SEQUENCEID_

SMPARALLELJOB_S               |SYS_C0036723                  |UNIQUE   |              1|
NAMEDOBJECT_ID_SEQUENCEID_

SMPARALLELOPERATION_S         |SYS_C0036724                  |UNIQUE   |              1|
NAMEDOBJECT_ID_SEQUENCEID_

SMPARALLELSTATEMENT_S         |SYS_C0036725                  |UNIQUE   |              1|
NAMEDOBJECT_ID_SEQUENCEID_

SMPRODUCTATTRIBUTE_S          |SYS_C0036726                  |UNIQUE   |              1|
NAMEDOBJECT_ID_SEQUENCEID_

SMPRODUCT_S                   |SYS_C0036727                  |UNIQUE   |              1|
NAMEDOBJECT_ID_SEQUENCEID_

SMP_AD_ADDRESSES_             |SYS_C0036728                  |UNIQUE   |              1|
OWNER

SMP_AD_ADDRESSES_             |SYS_C0036728                  |UNIQUE   |              2|
NODE

SMP_AD_ADDRESSES_             |SYS_C0036728                  |UNIQUE   |              3|
ALIAS

SMP_AD_DISCOVERED_NODES_      |SYS_C0036729                  |UNIQUE   |              1|
OWNER

SMP_AD_DISCOVERED_NODES_      |SYS_C0036729                  |UNIQUE   |              2|
NODE

SMP_AD_NODES_                 |SYS_C0036730                  |UNIQUE   |              1|
OWNER

SMP_AD_NODES_                 |SYS_C0036730                  |UNIQUE   |              2|
NODE

SMP_AD_PARMS_                 |SYS_C0036731                  |UNIQUE   |              1|
OWNER

SMP_AD_PARMS_                 |SYS_C0036731                  |UNIQUE   |              2|
BACKGROUND_DISCOVERY

SMP_AD_PARMS_                 |SYS_C0036731                  |UNIQUE   |              3|
BACKGROUND_FREQUENCY

SMP_AUTO_DISCOVERY_ITEM_      |SYS_C0036732                  |UNIQUE   |              1|
OWNER

SMP_AUTO_DISCOVERY_ITEM_      |SYS_C0036732                  |UNIQUE   |              2|
IPADDR_BYTE1

SMP_AUTO_DISCOVERY_ITEM_      |SYS_C0036732                  |UNIQUE   |              3|
IPADDR_BYTE2

SMP_AUTO_DISCOVERY_ITEM_      |SYS_C0036732                  |UNIQUE   |              4|
IPADDR_BYTE3

SMP_AUTO_DISCOVERY_ITEM_      |SYS_C0036732                  |UNIQUE   |              5|
IPADDR_BYTE4_UPPERLIMIT

SMP_AUTO_DISCOVERY_ITEM_      |SYS_C0036732                  |UNIQUE   |              6|
IPADDR_BYTE4_LASTUSED

SMP_AUTO_DISCOVERY_PARMS_     |SYS_C0036733                  |UNIQUE   |              1|
OWNER

SMP_AUTO_DISCOVERY_PARMS_     |SYS_C0036733                  |UNIQUE   |              2|
AD_FREQUENCY

SMP_AUTO_DISCOVERY_PARMS_     |SYS_C0036733                  |UNIQUE   |              3|
AD_CONN_TIMEOUT

SMP_AUTO_DISCOVERY_PARMS_     |SYS_C0036733                  |UNIQUE   |              4|
AD_UPDATE_FREQUENCY

SMP_AUTO_DISCOVERY_PARMS_     |SYS_C0036733                  |UNIQUE   |              5|
AD_UPDATE_COUNT

SMP_BLOB_                     |REPOSITORY_BLOB_ID            |NONUNIQUE|              1|
ID

SMP_BLOB_                     |REPOSITORY_BLOB_ID            |NONUNIQUE|              2|
SUBID

SMP_BLOB_                     |SYS_C0036734                  |UNIQUE   |              1|
OWNER

SMP_BLOB_                     |SYS_C0036734                  |UNIQUE   |              2|
ID

SMP_BLOB_                     |SYS_C0036734                  |UNIQUE   |              3|
SUBID

SMP_JOB_                      |PK_JOBID                      |UNIQUE   |              1|
ID

SMP_JOB_EVENTLIST_            |I_SMP_JOB_EVENTLIST_ID        |NONUNIQUE|              1|
ID

SMP_JOB_HISTORY_              |SMP_JOB_HISTORY_INDEX         |NONUNIQUE|              1|
ID

SMP_JOB_HISTORY_              |SMP_JOB_HISTORY_INDEX         |NONUNIQUE|              2|
DESTINATION

SMP_JOB_HISTORY_              |SMP_JOB_HISTORY_INDEX         |NONUNIQUE|              3|
EXECUTION

SMP_JOB_INSTANCE_             |I_SMP_JOB_INSTANCE_ID         |NONUNIQUE|              1|
ID

SMP_JOB_TASK_INSTANCE_        |I_SMP_JOB_TASK_INSTANCE_ID    |NONUNIQUE|              1|
ID

SMP_LONG_TEXT_                |SMP_LONG_TEXT_INDEX           |NONUNIQUE|              1|
ID

SMP_SERVICE_DATA_             |SYS_C0036736                  |UNIQUE   |              1|
OWNER

SMP_SERVICE_DATA_             |SYS_C0036736                  |UNIQUE   |              2|
SERVICE_NAME

SMP_SERVICE_DATA_             |SYS_C0036736                  |UNIQUE   |              3|
SERVICE_TYPE

SMP_SERVICE_DATA_             |SYS_C0036736                  |UNIQUE   |              4|
